user_id,title,description,instock,quantity,price
52,Apple Juice,"Refreshing apple juice, 100% juice with no added sugar.",false,186,28800.47
73,Smart Water Bottle,Water bottle that tracks your hydration levels.,true,224,37116.92
25,Puzzle Mat,Foldable mat for jigsaw puzzle assembly.,false,204,53290.67
39,Pepperoni Pizza Roll-Ups,"Savory pizza filled with pepperoni and cheese, ready to microwave.",true,239,20633.49
51,Buffalo Cauliflower Bites,Spicy cauliflower bites for a vegetarian snack.,false,103,52805.1
99,Thai Red Curry Paste,Spicy and flavorful curry paste for authentic Thai dishes.,false,122,39940.54
75,USB Flash Drive,32GB USB flash drive with fast data transfer speeds.,false,42,38897.89
68,Bamboo Toothbrush,Eco-friendly bamboo toothbrush for sustainable living.,false,239,23723.98
52,Comfort Flats,Everyday flats that combine comfort and style.,false,466,21015.69
93,Harvest Grain Salad,"A hearty salad with grains, dried fruits, and nuts.",true,470,22480.84
73,Himalayan Pink Salt,"Natural mineral salt with a subtle flavor, ideal for cooking and seasoning.",false,438,46558.21
29,Canvas Wall Art,Stylish wall art to enhance home decor.,false,370,5872.8
81,Fresh Basil Pesto,"A fresh, flavorful basil pesto for pasta and more",true,330,12619.46
70,Knitted Infinity Scarf,A warm knitted scarf to keep you cozy in winter.,true,516,2780.06
50,Mesh Laundry Bags Set,Laundry bags perfect for delicates and organizing clothes.,false,267,49832.38
35,Rechargeable Battery Organizer,Tidy storage solution for rechargeable batteries.,false,4,47824.36
63,Smart Thermostat with Wi-Fi,Wi-Fi enabled thermostat that learns your habits.,true,89,6006.05
35,Scented Soy Candles,Hand-poured candles made of natural soy wax.,true,518,17924.7
42,Set of Silicone Baking Molds,Flexible molds perfect for baking cakes and pastries.,false,25,14005.78
59,Peanut Butter Granola,Crunchy granola full of peanut butter flavor and oats.,true,370,18439.39
38,Kids' Crafting Station,Complete station with supplies for kids' art projects.,false,55,50797.77
47,Mushrooms,"Fresh button mushrooms, great for cooking.",false,253,2221.14
80,Feta Cheese Crumbles,"Crumbled feta cheese, perfect for salads and Mediterranean dishes.",true,518,48377.96
55,Mini Food Processor,Compact food processor for quick meal prep.,true,158,42860.64
72,Honey Sriracha Chicken Bites,"Frozen chicken bites coated in a honey sriracha glaze, spicy and sweet.",true,342,29938.66
88,Handheld Shower Head,Adjustable shower head for a luxurious shower experience.,true,17,171.76
55,Portable Jump Starter,Compact jump starter for emergency vehicle starts.,true,172,4271.95
49,Travel Makeup Organizer,Compact organizer for cosmetics during travel.,true,124,4930.69
86,Spicy Kimchi,"Traditional Korean fermented vegetables, packed with flavor.",false,130,7186.19
60,Fitness Jump Box,Durable and adjustable jump box for effective workouts.,true,382,12065.18
87,LED Disco Ball Light,Fun light that creates a disco atmosphere for parties.,false,313,41473.36
72,Bamboo Cutting Board Set,Eco-friendly bamboo cutting boards in various sizes.,false,592,33545.66
22,Cold Brew Coffee Maker,Brews coffee with a smooth flavor without bitterness.,false,233,58535.86
83,Adjustable Pet Feeder,Convenient feeder that adjusts to your pet's height.,false,257,17669.89
80,Solar Garden Lights,Energy-efficient lights that charge during the day and illuminate at night.,true,574,26263.2
74,Kids' STEM Robotics Kit,Educational robotics kit for building and programming.,true,535,12611.68
29,Educational STEM Kit,Hands-on experience with science and engineering projects.,true,580,6891.26
97,Zesty Garlic Marinade,"A tangy marinade for meats and veggies, packed with garlic flavor.",false,301,34886.62
46,Electric Egg Cooker,Automatically cooks eggs to your desired level.,false,441,3815.65
69,Kettle BBQ Grill,Charcoal kettle grill perfect for backyard barbecues.,false,296,29554.54
27,Smartphone Gimbal,Stabilizing gimbal for smooth video recording.,true,25,7783.43
94,Matcha Green Tea Powder,High-quality matcha for making traditional tea or lattes.,false,60,16695.88
84,Organic Almonds,"Crunchy and nutritious almonds, perfect for snacking.",false,269,47807.79
100,Aeropress Coffee Maker,Portable coffee maker for rich brews on the go.,true,491,47204.84
87,Stick Vacuums Cleaner,Cordless vacuum cleaner for quick clean-ups.,true,452,27065.51
99,LED Table Lamp,Modern LED table lamp with touch control.,false,487,44202.58
94,Multicolored LED Strip Lights,Flexible LED lights for creative home lighting designs.,false,156,24613.34
51,Cacao Nibs,"Crunchy cacao nibs, great for adding to smoothies or baking.",true,258,31873.67
99,Trackpad for Laptop,Wireless trackpad for enhanced laptop navigation.,true,101,27980.47
47,Silicone Baking Mat Set,Non-stick and reusable mats for easy baking.,true,465,46985.78
65,Italian Meatballs,"Juicy meatballs made with a blend of beef and pork, seasoned with Italian herbs.",true,520,10685.6
87,Children's Gardening Set,Fun gardening tools designed specifically for kids.,false,213,17748.99
72,Infrared Thermometer,Non-contact thermometer for checking temperatures instantly.,true,512,49216.47
37,Drone,Beginner-friendly drone with HD camera.,true,75,58898.84
86,Dark Chocolate Covered Raisins,Satisfy your sweet tooth with these dark chocolate-covered raisins.,true,113,51488.0
66,Spinach and Ricotta Ravioli,Delicious ravioli filled with creamy ricotta and fresh spinach.,false,259,59697.64
62,Portable Hand Warmer,Rechargeable hand warmer for cold weather comfort.,false,517,36230.14
41,Ricotta Cheese,"Creamy ricotta cheese, great for cooking or making desserts.",true,27,13319.06
34,Kitchen Scale,Digital scale for precise cooking measurements.,true,397,12064.42
53,Wall Art,Abstract canvas print to enhance home decor.,false,570,2805.35
76,Maple Syrup,Pure maple syrup for pancakes and more.,true,245,6448.67
48,Garlic Parmesan Roasted Potatoes,Oven-roasted potatoes tossed in garlic and parmesan cheese seasoning.,false,128,48300.8
66,Portable Air Pump,Compact pump ideal for inflating sports equipment or rafts.,false,94,1261.71
73,Car Phone Mount,Adjustable phone mount for car dashboard.,false,266,10507.57
